origin_zip,destination_zip,orders,avg_delivery_days,late_delivery_rate,avg_distance_km
13920,85900,1,28.19,1.0,730.68
80330,74070,1,8.44,0.0,978.57
37175,66060,1,29.68,0.0,2186.38
21210,86900,1,7.06,0.0,856.43
13450,89287,1,8.59,0.0,435.83
7013,37900,1,11.97,0.0,306.16
21840,39290,1,14.81,0.0,742.21
3431,65068,1,14.44,0.0,2352.82
14940,75526,1,22.91,1.0,372.85
13473,76450,1,12.04,0.0,1026.65
81880,86350,1,13.06,0.0,293.42
4905,98300,1,14.24,0.0,807.23
37410,26286,1,26.39,1.0,218.5
35680,30170,1,8.42,0.0,68.05
3702,4117,1,5.15,0.0,11.76
6365,8050,1,5.07,0.0,40.23
22230,13715,1,6.65,0.0,412.67
1212,69075,1,36.05,0.0,2685.16
12701,87045,1,22.41,0.0,715.87
13030,48010,1,51.6,1.0,1509.49
3573,21735,1,6.84,0.0,323.81
12940,26277,1,6.25,0.0,314.62
86065,7070,1,9.36,0.0,474.47
80330,91260,1,9.53,0.0,538.45
31255,38810,1,6.89,0.0,251.5
9720,20560,1,5.48,0.0,348.11
1040,9230,1,2.65,0.0,14.35
17370,4561,1,16.97,0.0,189.59
4102,17520,1,7.35,0.0,369.13
12327,4929,1,16.18,0.0,92.19
5126,4279,1,3.59,0.0,17.66
81825,9551,1,4.4,0.0,347.34
5849,88060,1,17.74,0.0,457.87
38414,90570,1,29.83,1.0,1267.94
3426,75370,1,13.76,0.0,838.6
13232,88360,1,19.94,0.0,485.37
14940,65907,1,16.29,0.0,1811.76
11010,14930,1,11.76,0.0,301.71
15025,18044,1,9.24,0.0,359.29
9015,6704,1,3.95,0.0,41.14
86800,7175,1,12.87,0.0,516.65
3872,7141,1,5.29,0.0,9.33
13232,83701,1,7.08,0.0,375.67
61658,15090,1,12.76,0.0,2225.27
13806,3183,1,4.03,0.0,132.55
88780,35900,1,28.16,0.0,1105.15
9020,97032,1,25.07,0.0,991.16
3872,8587,1,1.73,0.0,20.89
86050,9020,1,6.29,0.0,475.62
5373,47808,1,32.64,1.0,1284.77
21340,11701,1,8.18,0.0,337.05
89560,49010,1,36.2,0.0,2319.35
9780,39600,1,11.91,0.0,889.94
9951,20211,1,31.02,1.0,357.08
3029,31360,1,6.41,0.0,487.75
37175,13732,1,7.66,0.0,135.76
13405,95800,1,23.1,0.0,890.46
36415,88164,1,15.78,0.0,916.76
13330,24435,1,7.87,0.0,425.57
88359,22050,1,5.34,0.0,743.67
9541,6414,1,3.78,0.0,34.37
11990,88330,1,13.31,0.0,231.38
87502,18680,1,14.74,0.0,477.2
37135,28908,1,17.0,0.0,436.63
23050,4306,1,11.95,0.0,323.81
81020,30320,1,11.98,0.0,823.13
3929,8900,1,5.01,0.0,50.77
2972,8390,1,13.76,0.0,29.66
14110,51020,1,12.55,0.0,2013.63
87502,86047,1,3.62,0.0,221.02
13030,6780,1,6.08,0.0,82.84
14091,65066,1,13.01,0.0,2111.9
8577,58036,1,33.79,0.0,2199.19
13457,89560,1,13.65,0.0,605.14
11701,68390,1,18.09,0.0,1978.96
13450,11060,1,6.05,0.0,173.68
12940,4433,1,2.17,0.0,63.9
14070,5417,1,15.86,0.0,294.89
21840,37760,1,34.1,1.0,272.57
1212,91160,1,12.49,0.0,843.5
7112,37474,1,8.03,0.0,194.22
89053,76890,1,11.97,0.0,2305.0
85851,8011,1,25.96,1.0,854.0
14940,36512,1,20.52,0.0,604.48
12940,2122,1,5.96,1.0,44.28
14850,23545,1,31.19,1.0,484.52
5849,73900,1,10.18,0.0,1064.43
82400,35460,1,7.94,0.0,788.59
11900,18700,1,21.14,1.0,189.92
89520,68537,1,26.17,0.0,2310.24
12940,22411,1,6.04,0.0,343.13
4160,38400,1,11.85,0.0,551.67
2016,20780,1,22.03,0.0,349.32
5849,3961,1,3.42,0.0,28.21
89023,25750,1,16.17,0.0,789.89
13328,7230,1,3.39,0.0,95.31
5849,86015,1,16.83,0.0,450.5
13481,78025,1,15.4,0.0,1198.72
92030,90160,1,3.47,0.0,16.23
4160,24342,1,9.85,0.0,374.56
9015,71926,1,15.02,0.0,883.3
6341,78300,1,8.96,0.0,1500.35
6150,89167,1,12.11,0.0,495.94
13405,13495,1,16.18,0.0,20.55
72015,55385,1,14.75,0.0,1502.98
65072,89055,1,29.75,1.0,2759.02
38442,71937,1,8.2,0.0,313.93
35670,1422,1,10.38,0.0,459.28
14400,9861,1,11.66,0.0,362.33
14050,27930,1,35.8,1.0,635.14
4208,41927,1,14.99,0.0,1457.69
88215,20725,1,19.17,0.0,706.94
7133,78030,1,22.59,0.0,1330.43
3426,38410,1,8.69,0.0,540.81
86800,90035,1,6.3,0.0,720.63
4265,87300,1,11.93,0.0,587.71
7133,89812,1,8.54,0.0,736.28
86050,75712,1,14.85,0.0,664.79
80310,37880,1,7.84,0.0,533.3
2215,21862,1,10.0,0.0,326.13
86600,85819,1,6.05,0.0,280.82
14850,23087,1,40.78,1.0,495.06
14407,45810,1,40.82,1.0,988.9
5849,4930,1,3.19,1.0,3.14
18136,41830,1,25.55,0.0,1486.87
3542,4411,1,1.78,0.0,20.95
80610,1257,1,7.14,0.0,339.38
3542,30330,1,10.85,0.0,479.35
13087,54150,1,10.64,0.0,2085.23
14840,7700,1,7.15,0.0,269.92
4160,96745,1,13.08,0.0,861.99
17900,36026,1,17.54,0.0,846.57
93700,6145,1,20.91,0.0,799.95
14940,2220,1,6.06,0.0,300.89
13030,15025,1,7.02,0.0,335.46
45820,2929,1,7.18,0.0,1085.83
7133,14075,1,13.31,0.0,287.3
3426,28200,1,12.83,0.0,600.12
4102,4101,1,1.92,0.0,0.49
13405,9521,1,1.77,0.0,150.25
12940,35720,1,9.16,0.0,471.13
89520,76920,1,21.23,0.0,2211.26
1212,58037,1,9.95,0.0,2221.59
6060,20561,1,8.68,0.0,364.63
80620,86063,1,4.22,0.0,307.44
18500,24220,1,37.75,1.0,484.54
3275,15400,1,7.06,0.0,399.51
2310,3102,1,1.45,0.0,8.72
13030,60191,1,6.48,0.0,2324.76
37584,28053,1,7.1,0.0,444.69
86706,88025,1,9.82,0.0,544.87
9171,88220,1,8.34,0.0,433.79
4782,22620,1,70.43,1.0,352.2
5849,18608,1,13.95,0.0,194.88
20930,25620,1,5.14,0.0,42.58
14709,82530,1,64.12,1.0,506.44
83020,88220,1,8.86,0.0,181.19
13257,3820,1,11.1,0.0,66.87
3476,22710,1,10.27,0.0,328.09
14050,9441,1,14.45,0.0,316.39
17350,8566,1,11.91,0.0,253.96
37175,88063,1,10.67,0.0,796.6
25645,71918,1,8.03,0.0,901.14
31365,13905,1,17.25,0.0,429.23
11704,12605,1,27.51,0.0,201.07
5849,18080,1,6.27,0.0,74.13
86600,7143,1,12.28,0.0,496.6
9360,35300,1,7.68,0.0,621.89
14840,2219,1,24.14,1.0,290.67
89023,12515,1,8.31,0.0,604.75
88359,36505,1,9.18,0.0,906.86
12924,3190,1,3.35,0.0,76.45
14940,4431,1,18.03,0.0,309.57
5537,12237,1,7.79,0.0,92.06
18611,11025,1,8.97,0.0,248.92
14960,13188,1,25.59,1.0,258.81
12327,21625,1,15.34,0.0,267.96
14850,5512,1,9.04,0.0,283.82
25645,14620,1,5.22,0.0,524.34
3702,25955,1,11.44,0.0,386.18
12327,5351,1,7.76,0.0,84.84
13660,13201,1,3.54,0.0,158.88
13920,38405,1,18.32,0.0,450.35
31255,81250,1,10.42,0.0,833.7
7145,15385,1,22.5,0.0,599.95
89023,15385,1,22.5,0.0,760.8
14050,83260,1,12.25,0.0,521.06
83020,4163,1,5.96,0.0,337.86
15075,6675,1,4.72,0.0,389.85
15025,4313,1,5.47,0.0,423.36
11701,8420,1,17.87,1.0,51.6
26562,27251,1,2.92,0.0,73.65
9951,92425,1,20.92,0.0,824.07
29156,64009,1,22.04,0.0,1714.32
3564,32450,1,13.16,0.0,458.76
1319,9950,1,2.15,0.0,15.65
89259,13569,1,9.48,0.0,513.43
11701,9854,1,4.07,0.0,33.73
5503,18900,1,4.81,0.0,306.96
8599,39113,1,32.19,1.0,713.71
86706,74369,1,9.26,0.0,774.22
13253,2178,1,4.15,0.0,63.24
13930,8032,1,5.59,0.0,104.48
5849,59054,1,6.2,0.0,2336.49
13030,91770,1,45.86,1.0,902.83
5849,6070,1,8.54,0.0,11.86
3702,48460,1,6.71,0.0,1610.0
8752,74020,1,16.47,0.0,825.53
9405,88352,1,14.01,0.0,450.98
14840,13254,1,16.05,0.0,234.24
87065,95171,1,7.29,0.0,646.0
13324,65085,1,19.98,1.0,2319.42
88303,5642,1,10.1,0.0,414.56
2634,5351,1,5.78,0.0,15.54
37410,89820,1,16.68,0.0,925.09
70235,22793,1,7.97,0.0,927.32
95913,12328,1,10.93,0.0,908.49
6871,8142,1,8.06,1.0,52.62
2443,29168,1,17.82,0.0,756.49
11701,26060,1,8.72,0.0,336.46
12327,30285,1,10.92,0.0,433.01
6018,66087,1,12.41,0.0,2465.72
3426,88490,1,15.72,0.0,537.01
9015,21021,1,5.02,0.0,345.04
3971,2022,1,4.12,0.0,18.88
3569,95080,1,28.86,0.0,781.14
14940,25025,1,9.97,0.0,577.99
1212,36970,1,17.91,0.0,598.68
86800,5641,1,7.44,0.0,481.93
12940,13323,1,6.9,0.0,74.34
27277,75803,1,27.27,0.0,944.45
19042,4127,1,4.99,0.0,512.45
4378,2615,1,6.3,0.0,19.82
11010,19815,1,8.72,0.0,438.86
89204,80035,1,7.21,0.0,105.91
19803,59080,1,14.32,0.0,2483.46
14070,14340,1,7.44,0.0,19.73
3813,89037,1,5.58,0.0,463.01
35700,83701,1,8.85,0.0,862.89
14850,9846,1,31.88,1.0,305.64
38414,72620,1,6.96,0.0,335.95
5588,88820,1,13.29,0.0,625.94
95170,27915,1,21.35,0.0,1232.66
80310,60713,1,11.97,0.0,2667.04
12914,37610,1,35.31,1.0,67.86
89204,88131,1,6.16,0.0,153.39
23050,79107,1,10.63,0.0,1179.78
6056,31160,1,5.96,0.0,505.1
11701,5879,1,10.01,0.0,52.06
71065,7911,1,6.36,0.0,837.31
14940,96418,1,19.39,0.0,1185.96
95098,85902,1,17.36,0.0,556.97
38414,32280,1,4.38,0.0,462.2
22745,28908,1,14.16,0.0,133.25
9780,12233,1,6.9,0.0,84.33
18500,9172,1,16.09,0.0,153.02
17900,4018,1,8.0,0.0,554.0
25645,37900,1,12.2,0.0,405.91
17400,15170,1,7.12,0.0,176.57
18500,6160,1,28.16,1.0,118.98
9571,14900,1,6.84,0.0,323.47
4160,36144,1,40.81,1.0,915.61
4367,9321,1,1.83,0.0,23.53
90230,15044,1,9.25,0.0,1041.47
84530,2472,1,6.7,0.0,439.2
71070,65036,1,18.31,0.0,1531.83
12940,4455,1,4.73,0.0,64.21
21041,3882,1,4.57,0.0,337.35
8541,3882,1,4.57,0.0,11.37
16304,37920,1,10.41,0.0,379.24
38440,3310,1,7.05,0.0,569.34
88715,6186,1,9.3,0.0,608.59
4248,18215,1,9.32,0.0,141.73
87083,13253,1,8.15,0.0,526.14
29156,91225,1,46.04,1.0,1529.33
55004,65306,1,9.88,0.0,1160.39
12940,57022,1,25.25,0.0,1887.94
3659,58734,1,23.89,0.0,
9090,1204,1,2.34,0.0,16.83
88501,31140,1,15.48,0.0,1094.8
5530,11530,1,11.56,0.0,50.91
17209,86380,1,21.49,0.0,193.27
8577,2365,1,29.01,1.0,22.4
38440,29060,1,12.07,0.0,847.43
13101,8743,1,7.05,0.0,108.13
14940,37660,1,16.92,0.0,326.39
31255,62320,1,14.35,0.0,1823.56
88359,13905,1,17.71,0.0,539.12
14600,30840,1,14.1,0.0,410.5
14840,72622,1,21.85,1.0,604.93
24440,96750,1,19.37,0.0,1200.7
37580,2518,1,4.88,0.0,120.43
37584,24230,1,35.35,0.0,286.77
87030,7600,1,30.53,1.0,544.08
5004,2919,1,5.1,0.0,6.21
12230,4548,1,10.9,0.0,91.21
35680,88330,1,15.1,0.0,872.83
3423,4193,1,10.61,0.0,12.85
13324,78195,1,36.76,1.0,1236.33
13456,59515,1,26.0,0.0,2224.39
13324,2993,1,16.51,0.0,64.92
14808,79812,1,7.14,0.0,688.5
13101,8780,1,6.46,0.0,108.84
36502,29101,1,8.15,0.0,287.79
9111,2802,1,3.94,0.0,29.32
3872,6360,1,12.01,0.0,34.87
14940,18114,1,9.01,0.0,244.75
80010,65046,1,12.34,0.0,2600.81
85851,24933,1,9.4,0.0,1220.16
35501,18970,1,11.96,0.0,590.91
4782,32013,1,12.93,0.0,498.33
83823,37410,1,9.0,0.0,603.04
14840,23587,1,6.9,0.0,504.46
5125,5863,1,1.43,0.0,19.57
4782,13085,1,5.94,0.0,107.23
37410,6449,1,8.93,0.0,263.68
11900,84025,1,6.34,0.0,240.42
7112,45260,1,18.17,0.0,1185.35
3431,19815,1,5.97,0.0,406.78
13800,18276,1,7.45,0.0,138.1
19029,26110,1,31.53,1.0,830.42
4782,32450,1,6.26,0.0,484.76
5849,85070,1,12.47,0.0,512.76
14110,91520,1,47.12,1.0,1035.81
4365,16270,1,25.0,1.0,445.55
37175,79060,1,11.19,0.0,913.22
13170,44007,1,20.36,0.0,1465.63
4142,35488,1,15.08,0.0,426.44
76900,13408,1,20.1,0.0,2003.6
1212,15950,1,9.66,0.0,338.62
22240,4084,1,3.88,0.0,362.8
35700,30550,1,2.22,0.0,60.77
37795,13212,1,8.64,0.0,129.67
6440,2018,1,4.97,0.0,23.54
1212,20091,1,17.14,0.0,360.73
4186,4614,1,3.53,0.0,8.6
16301,23078,1,6.86,0.0,685.94
3821,5867,1,4.06,0.0,33.66
13257,13403,1,2.13,0.0,88.91
7097,22631,1,8.08,0.0,330.73
14840,7033,1,12.15,0.0,293.29
14709,2176,1,17.99,0.0,349.04
7174,23068,1,16.98,0.0,294.96
88075,35164,1,6.13,0.0,1093.29
12327,12580,1,3.0,0.0,81.69
4102,12500,1,24.96,1.0,170.66
51250,46250,1,12.13,0.0,1034.75
14940,11431,1,5.54,0.0,360.89
16012,12244,1,5.66,0.0,509.55
14940,5835,1,3.97,0.0,299.41
18087,29045,1,10.33,0.0,812.25
7112,13215,1,8.37,0.0,50.37
14840,13575,1,10.96,0.0,81.54
1031,81920,1,10.12,0.0,345.88
25645,64500,1,16.55,0.0,1730.13
4361,6515,1,8.8,0.0,30.4
14050,60420,1,29.14,0.0,2180.05
4782,19816,1,12.17,0.0,394.67
80010,6719,1,7.08,0.0,310.1
9416,11677,1,6.86,0.0,114.63
38414,11920,1,12.15,0.0,648.01
22240,85506,1,20.87,0.0,1027.0
14070,37278,1,41.95,1.0,275.55
74333,41150,1,9.61,0.0,1237.13
4160,53370,1,19.87,0.0,2142.32
12230,79602,1,20.33,0.0,657.68
14802,9551,1,4.67,0.0,265.01
38230,35702,1,4.07,0.0,528.09
15014,21215,1,24.79,1.0,666.43
13186,88133,1,13.26,0.0,547.2
13360,9820,1,7.07,0.0,127.46
14840,38702,1,14.71,0.0,358.34
6717,4618,1,3.63,0.0,24.65
5201,83206,1,4.08,0.0,297.25
14050,39402,1,8.48,0.0,646.22
13170,64840,1,8.27,0.0,1825.21
83402,18285,1,9.95,0.0,268.56
25035,95860,1,8.99,0.0,1156.58
7133,36302,1,17.16,0.0,349.7
2955,20551,1,15.77,0.0,360.42
81020,5374,1,9.7,0.0,332.38
14940,39925,1,16.69,0.0,1131.29
37795,88200,1,19.7,0.0,611.36
40243,40250,1,2.65,0.0,0.74
2969,37540,1,45.01,1.0,172.4
4850,68903,1,17.86,0.0,2682.98
7112,75550,1,23.25,1.0,661.05
90230,25715,1,6.91,0.0,1159.05
15025,91350,1,15.91,0.0,1039.3
30111,55470,1,16.92,0.0,1513.39
17209,4321,1,4.92,0.0,247.19
22713,36415,1,8.86,0.0,273.39
12327,89202,1,39.42,1.0,442.75
13214,86200,1,14.84,0.0,422.71
13920,95585,1,12.26,0.0,812.8
7152,32410,1,12.16,0.0,449.68
5537,70711,1,13.13,0.0,875.29
88050,13026,1,3.91,0.0,532.98
19804,6018,1,3.96,0.0,386.79
1230,13403,1,7.24,0.0,137.66
3303,2228,1,2.66,0.0,7.92
5126,88310,1,6.0,0.0,425.32
87502,13070,1,13.08,0.0,641.35
13327,74890,1,14.05,0.0,741.94
4160,72850,1,19.32,0.0,843.93
4378,2042,1,15.4,0.0,17.86
88215,5021,1,28.18,1.0,442.43
4102,13080,1,1.86,0.0,93.63
4403,23032,1,10.0,0.0,317.79
3804,74594,1,23.01,1.0,819.33
4761,6454,1,4.72,0.0,22.78
14940,24830,1,5.56,0.0,622.14
11010,31275,1,7.61,0.0,514.48
17504,79060,1,7.47,0.0,516.36
4160,88230,1,10.85,0.0,459.0
11709,4414,1,17.56,1.0,45.93
31573,3132,1,8.42,0.0,497.54
30180,8142,1,16.02,0.0,472.59
93700,40210,1,33.17,1.0,2260.47
3477,73355,1,6.05,0.0,892.36
31210,36830,1,5.8,0.0,228.16
8250,97043,1,11.85,0.0,1001.14
18683,41925,1,167.94,1.0,1527.28
90230,9710,1,8.08,0.0,838.43
3821,20530,1,7.73,0.0,338.28
83605,16400,1,6.9,0.0,420.49
58280,9851,1,5.37,0.0,2240.65
5849,37508,1,14.4,0.0,187.11
86050,6273,1,7.33,0.0,450.29
4782,6083,1,1.91,0.0,18.23
1026,13050,1,5.97,0.0,81.74
13320,29909,1,16.99,0.0,865.63
6506,9041,1,9.18,0.0,50.76
89460,13500,1,15.11,0.0,507.72
9850,30720,1,7.87,0.0,501.91
14085,4265,1,7.68,0.0,295.44
93348,89900,1,12.1,0.0,401.12
1212,37650,1,7.22,0.0,100.91
8710,87540,1,13.74,0.0,762.97
14940,24751,1,21.7,0.0,611.96
3569,49047,1,12.66,0.0,1720.03
14940,88763,1,19.48,0.0,699.02
4367,29600,1,8.26,0.0,696.47
60348,22451,1,7.82,0.0,2199.09
3702,9890,1,7.42,0.0,19.99
1212,60120,1,25.12,0.0,2367.46
15025,84500,1,14.38,0.0,534.76
13101,21941,1,18.44,0.0,385.79
16500,30870,1,6.21,0.0,618.2
1212,45658,1,17.97,0.0,1257.45
3971,11070,1,6.94,0.0,41.7
13660,11070,1,6.94,0.0,259.82
3017,4102,1,4.72,0.0,6.32
25957,78043,1,32.98,0.0,1575.78
3542,16011,1,19.57,0.0,477.8
5729,57442,1,16.77,0.0,1861.19
70645,17700,1,21.71,0.0,737.01
26562,88060,1,7.18,0.0,726.39
25730,89204,1,11.99,0.0,722.21
9220,4143,1,5.55,0.0,10.03
89120,38405,1,16.37,0.0,888.48
18110,40710,1,24.67,0.0,1514.32
3821,99605,1,11.26,0.0,778.83
13920,18200,1,2.13,0.0,150.5
13186,7112,1,3.37,0.0,94.94
3204,29149,1,34.79,1.0,732.38
72460,7091,1,8.96,0.0,842.38
95780,65398,1,12.52,0.0,2946.75
13481,11704,1,10.32,0.0,184.82
13450,38600,1,14.56,0.0,617.93
18025,5890,1,2.18,0.0,68.78
8550,35903,1,17.14,0.0,537.39
37795,12242,1,11.22,0.0,143.2
13920,4580,1,7.08,0.0,100.17
7097,78850,1,13.5,0.0,1196.68
14940,45020,1,27.03,0.0,1139.72
35680,18730,1,13.14,0.0,596.05
3533,29166,1,6.16,0.0,747.26
13257,36500,1,30.23,1.0,453.54
31030,13273,1,8.02,0.0,462.84
3031,95520,1,10.32,0.0,794.25
71070,85935,1,8.02,0.0,1115.96
88301,89790,1,10.25,0.0,345.27
14085,72302,1,18.0,0.0,589.38
11075,37350,1,9.09,0.0,297.71
3275,15600,1,6.08,0.0,529.97
16500,60542,1,8.81,0.0,2330.22
14940,88320,1,15.05,0.0,572.12
7160,13209,1,14.76,0.0,53.33
3306,13209,1,14.76,0.0,52.49
1233,5010,1,4.85,0.0,1.85
4265,41710,1,15.4,0.0,1461.72
13360,13105,1,4.83,0.0,54.74
2028,41300,1,34.35,1.0,1464.75
14050,15230,1,14.05,0.0,188.7
13170,23066,1,48.32,1.0,373.61
5849,89295,1,8.09,0.0,401.93
14940,12914,1,4.25,0.0,271.54
30190,18275,1,8.04,0.0,555.69
13690,78048,1,17.3,0.0,1136.12
8550,5017,1,3.03,0.0,34.58
88780,13568,1,18.87,0.0,697.31
3031,13974,1,8.73,0.0,123.51
1257,9380,1,11.99,0.0,23.95
1222,66040,1,26.98,0.0,2464.24
9015,50720,1,13.07,0.0,2130.71
13321,89230,1,14.3,0.0,381.23
80330,24756,1,26.31,1.0,700.14
4782,91240,1,11.07,0.0,828.85
95170,14870,1,27.26,0.0,954.89
87050,20550,1,14.82,0.0,889.68
19906,37502,1,5.08,0.0,458.54
13087,9060,1,4.86,0.0,103.5
24451,9361,1,12.19,0.0,364.56
13232,18132,1,9.2,0.0,51.39
37175,29560,1,15.83,0.0,431.84
13290,28053,1,13.33,0.0,595.93
88359,45028,1,28.55,0.0,1604.73
13170,78300,1,28.97,1.0,1412.01
14050,80230,1,21.46,0.0,497.0
20270,28613,1,3.14,0.0,99.23
13324,89216,1,8.04,0.0,377.9
3471,11750,1,9.38,0.0,94.87
14600,7090,1,5.85,0.0,348.53
78552,27260,1,11.37,0.0,1695.46
89225,22081,1,17.75,0.0,673.64
13232,22780,1,23.28,0.0,344.97
86800,20720,1,5.66,0.0,838.57
3106,69934,1,12.46,0.0,2724.01
25645,88806,1,7.97,0.0,926.14
5849,5143,1,1.79,0.0,17.69
4160,1323,1,4.41,0.0,7.29
31140,25635,1,4.19,0.0,303.2
4809,89400,1,21.38,0.0,523.89
3426,41330,1,7.95,0.0,1461.09
3437,64923,1,10.81,0.0,1702.15
3018,30850,1,9.53,0.0,483.56
76900,13221,1,34.4,0.0,2109.2
4160,63700,1,27.03,0.0,2147.75
15070,13820,1,14.42,0.0,322.25
9416,88085,1,21.27,1.0,480.8
5530,81560,1,10.94,0.0,330.27
87025,22231,1,56.29,1.0,895.39
88301,7952,1,14.88,0.0,448.76
6853,29146,1,9.2,0.0,763.85
8598,23073,1,8.94,0.0,287.92
87083,88865,1,32.15,1.0,634.81
4782,11712,1,7.06,0.0,42.2
11701,78010,1,17.18,0.0,1375.93
6429,22430,1,10.1,0.0,385.54
13450,11622,1,8.9,0.0,210.15
3194,90870,1,19.99,0.0,857.04
13920,1201,1,3.36,0.0,92.02
13257,2995,1,8.54,0.0,52.05
37175,22210,1,6.08,0.0,351.78
5767,13070,1,6.51,0.0,88.61
31255,89865,1,23.18,1.0,1202.16
25963,12946,1,20.43,0.0,375.18
22240,70660,1,18.13,0.0,936.31
91350,13276,1,7.24,0.0,885.22
14070,13081,1,15.48,0.0,207.84
27277,4863,1,10.63,0.0,298.88
25645,24808,1,11.67,0.0,42.85
9171,7061,1,6.0,0.0,27.61
13030,2516,1,5.98,0.0,77.55
24440,51020,1,19.33,0.0,1853.38
3204,81170,1,5.12,0.0,351.79
3821,26030,1,6.13,0.0,322.34
5849,88330,1,8.17,0.0,416.55
51250,4547,1,16.28,0.0,2126.83
3702,50680,1,7.49,0.0,2120.45
17900,18055,1,10.2,0.0,470.71
87035,90035,1,11.87,0.0,741.95
59152,72630,1,12.18,0.0,1790.37
35680,90130,1,6.04,0.0,1294.63
16301,70238,1,13.85,0.0,664.99
13076,8320,1,5.66,0.0,101.72
87114,80620,1,12.28,0.0,344.98
89023,12031,1,13.85,0.0,559.56
14840,44200,1,24.86,0.0,1408.33
3126,37190,1,7.82,0.0,269.55
1210,21941,1,8.04,0.0,355.6
87040,89057,1,10.35,0.0,479.61
13483,85826,1,16.5,0.0,691.54
25645,2020,1,19.23,1.0,366.95
17400,62880,1,12.13,0.0,2345.85
1511,3158,1,6.29,0.0,6.93
12327,5265,1,16.1,0.0,85.14
13450,17606,1,8.0,0.0,332.74
3504,91550,1,21.9,0.0,859.76
35590,68507,1,35.24,0.0,1675.73
8577,91760,1,9.62,0.0,882.44
85802,94920,1,14.69,0.0,601.91
42738,21555,1,10.23,0.0,1228.4
13330,6293,1,15.87,0.0,66.6
30190,39804,1,9.08,0.0,343.52
8577,5417,1,14.87,0.0,33.99
3426,7115,1,3.27,0.0,11.3
3702,1406,1,9.23,0.0,14.14
87050,17602,1,15.07,0.0,221.5
14940,64965,1,16.27,0.0,1392.62
31255,41500,1,19.66,0.0,973.97
8250,79004,1,13.89,0.0,908.41
37175,14175,1,11.51,0.0,226.92
14050,82820,1,18.06,0.0,492.7
13030,9572,1,1.28,0.0,95.47
5125,1317,1,3.04,0.0,11.69
13450,13340,1,5.95,0.0,44.81
3725,48030,1,16.33,0.0,1526.66
14940,9181,1,10.13,0.0,318.94
36500,60115,1,20.58,0.0,1991.43
3551,71990,1,22.39,0.0,865.8
4160,24890,1,9.71,0.0,409.17
11010,25730,1,15.14,0.0,368.28
13321,74823,1,18.47,0.0,748.96
11040,70865,1,9.84,0.0,928.29
1403,70865,1,9.84,0.0,878.32
24451,8725,1,13.02,0.0,333.91
5303,7176,1,4.26,0.0,37.48
13405,13104,1,6.76,0.0,72.58
87050,14800,1,17.12,0.0,423.9
13456,13874,1,2.7,0.0,107.18
13405,55157,1,12.33,0.0,1999.33
30180,36974,1,4.32,0.0,226.24
74323,73930,1,9.87,0.0,392.28
1212,91755,1,6.89,0.0,863.76
89560,14730,1,21.12,0.0,724.38
12940,89370,1,22.99,0.0,515.16
31255,1409,1,12.43,0.0,496.7
14940,13252,1,16.34,0.0,247.75
13257,17527,1,14.25,0.0,331.54
95705,26600,1,15.03,0.0,1066.63
38414,89058,1,12.98,0.0,885.54
31255,5388,1,6.2,0.0,503.59
17400,50791,1,22.37,0.0,2221.75
11045,1123,1,5.81,0.0,58.53
13457,3313,1,1.45,0.0,120.93
2028,12228,1,10.07,0.0,84.99
8011,59120,1,15.68,0.0,2308.45
80240,30830,1,13.39,0.0,821.0
9015,75136,1,20.09,0.0,847.99
25645,37270,1,22.64,0.0,281.88
95913,98590,1,10.91,0.0,250.64
3431,38408,1,16.26,0.0,544.1
3426,29141,1,10.1,0.0,728.32
87030,5073,1,31.13,1.0,532.61
89224,24440,1,11.12,0.0,696.07
11900,93510,1,4.74,0.0,661.33
17209,9280,1,19.26,0.0,257.14
4160,2358,1,4.77,0.0,19.02
72801,1225,1,6.63,0.0,820.64
89204,13033,1,7.77,0.0,415.83
37175,22070,1,11.0,0.0,354.17
3035,19013,1,8.02,0.0,513.37
7133,8615,1,3.08,0.0,25.23
9220,3801,1,7.09,0.0,14.11
13041,5688,1,4.82,0.0,84.81
8577,3648,1,16.29,0.0,16.93
13170,71936,1,14.33,0.0,780.4
14940,86604,1,9.45,0.0,315.18
85801,9770,1,4.31,0.0,714.64
13920,35160,1,13.27,0.0,577.35
31842,82015,1,13.83,0.0,832.47
13060,4961,1,4.04,0.0,90.97
27277,30720,1,17.34,0.0,287.61
13219,27937,1,7.4,0.0,526.07
4160,52020,1,13.57,0.0,2135.43
87050,86670,1,12.66,0.0,90.62
8250,86010,1,14.0,0.0,481.9
87050,87020,1,2.35,0.0,3.16
89120,36660,1,6.92,0.0,864.23
13324,95650,1,14.31,0.0,787.93
23550,4530,1,34.3,1.0,313.28
25900,28030,1,5.28,0.0,203.4
6365,11680,1,13.31,0.0,179.57
13405,74843,1,24.27,0.0,687.41
5849,73272,1,11.18,0.0,
13170,73272,1,11.18,0.0,
9560,39560,1,11.71,0.0,942.19
15502,45330,1,20.22,0.0,1336.05
9725,2420,1,2.85,0.0,27.05
13076,6543,1,4.84,0.0,68.6
6440,4437,1,5.68,0.0,25.81
14940,84073,1,10.05,0.0,391.31
29156,43700,1,25.8,1.0,859.77
25963,83030,1,12.24,0.0,722.33
14940,55690,1,19.22,0.0,2046.05
3426,7500,1,1.94,0.0,41.02
1511,35485,1,18.06,0.0,415.97
14940,13088,1,11.01,0.0,221.34
3655,5158,1,10.36,0.0,25.31
3929,22640,1,6.22,0.0,329.09
